id,ShipName,MMSI,ShipTypeCN,NavStausCN,Length,Width,Draught,Heading,Course,Speed,Lon,Lat,Rot,Dest,ETA,Receivedtime,UnixTime,Lon_d,Lat_d,AisType,traceNum,currentPlon,currentPlat
115,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.5,119°49.100′E,23°23.706′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972421,119.818,23.3951,岸基,245539000_0,119.8183333,23.3951
116,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.4,119°49.100′E,23°23.706′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972422,119.818,23.3951,岸基,245539000_0,119.8183333,23.3951
117,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.5,119°49.110′E,23°23.728′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972427,119.818,23.3955,岸基,245539000_0,119.8185,23.39546667
118,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.4,119°49.110′E,23°23.728′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972428,119.818,23.3955,岸基,245539000_0,119.8185,23.39546667
119,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.5,119°49.128′E,23°23.774′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972438,119.819,23.3962,岸基,245539000_0,119.8188,23.39623333
120,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.4,119°49.128′E,23°23.774′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972441,119.819,23.3962,岸基,245539000_0,119.8188,23.39623333
121,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.5,119°49.136′E,23°23.793′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972445,119.819,23.3966,岸基,245539000_0,119.8189333,23.39655
122,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.4,119°49.136′E,23°23.793′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972447,119.819,23.3966,岸基,245539000_0,119.8189333,23.39655
123,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.5,119°49.147′E,23°23.820′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972451,119.819,23.397,岸基,245539000_0,119.8191167,23.397
124,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.9,14.5,119°49.155′E,23°23.839′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:00,1553972456,119.819,23.3973,岸基,245539000_0,119.81925,23.39731667
125,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.5,119°49.164′E,23°23.862′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972463,119.819,23.3977,岸基,245539000_0,119.8194,23.3977
126,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.9,14.6,119°49.175′E,23°23.889′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972469,119.82,23.3981,岸基,245539000_0,119.8195833,23.39815
127,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,21,14.6,119°49.184′E,23°23.911′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972474,119.82,23.3985,岸基,245539000_0,119.8197333,23.39851667
128,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.6,14.5,119°49.194′E,23°23.934′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972481,119.82,23.3989,岸基,245539000_0,119.8199,23.3989
129,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.6,14.4,119°49.194′E,23°23.934′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972482,119.82,23.3989,岸基,245539000_0,119.8199,23.3989
130,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.5,119°49.201′E,23°23.954′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972487,119.82,23.3992,岸基,245539000_0,119.8200167,23.39923333
131,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.4,119°49.201′E,23°23.954′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972488,119.82,23.3992,岸基,245539000_0,119.8200167,23.39923333
132,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.5,119°49.212′E,23°23.980′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972493,119.82,23.3997,岸基,245539000_0,119.8202,23.39966667
133,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.5,14.5,119°49.220′E,23°23.999′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972498,119.82,23.4,岸基,245539000_0,119.8203333,23.39998333
134,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.5,14.5,119°49.241′E,23°24.049′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972511,119.821,23.4008,岸基,245539000_0,119.8206833,23.40081667
135,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.5,119°49.249′E,23°24.068′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:01,1553972516,119.821,23.4011,岸基,245539000_0,119.8208167,23.40113333
136,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.6,119°49.266′E,23°24.114′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972529,119.821,23.4019,岸基,245539000_0,119.8211,23.4019
137,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.5,14.6,119°49.277′E,23°24.140′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972534,119.821,23.4023,岸基,245539000_0,119.8212833,23.40233333
138,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.1,14.6,119°49.285′E,23°24.159′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972541,119.821,23.4026,岸基,245539000_0,119.8214167,23.40265
139,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.1,14.6,119°49.285′E,23°24.159′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972543,119.821,23.4026,岸基,245539000_0,119.8214167,23.40265
140,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.6,119°49.294′E,23°24.183′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972547,119.822,23.403,岸基,245539000_0,119.8215667,23.40305
141,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.9,14.6,119°49.305′E,23°24.210′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972553,119.822,23.4035,岸基,245539000_0,119.82175,23.4035
142,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.1,14.6,119°49.315′E,23°24.233′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972558,119.822,23.4039,岸基,245539000_0,119.8219167,23.40388333
143,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.7,14.6,119°49.332′E,23°24.274′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972571,119.822,23.4046,岸基,245539000_0,119.8222,23.40456667
144,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.3,14.6,119°49.340′E,23°24.293′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972576,119.822,23.4049,岸基,245539000_0,119.8223333,23.40488333
145,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.3,14.6,119°49.340′E,23°24.293′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:02,1553972578,119.822,23.4049,岸基,245539000_0,119.8223333,23.40488333
146,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20,14.6,119°49.350′E,23°24.320′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972583,119.822,23.4053,岸基,245539000_0,119.8225,23.40533333
147,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.7,14.6,119°49.361′E,23°24.347′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972589,119.823,23.4058,岸基,245539000_0,119.8226833,23.40578333
148,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.1,14.6,119°49.369′E,23°24.365′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972594,119.823,23.4061,岸基,245539000_0,119.8228167,23.40608333
149,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,19.8,14.7,119°49.379′E,23°24.392′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972601,119.823,23.4065,岸基,245539000_0,119.8229833,23.40653333
150,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.7,14.7,119°49.389′E,23°24.416′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972607,119.823,23.4069,岸基,245539000_0,119.82315,23.40693333
151,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.5,14.7,119°49.396′E,23°24.435′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972613,119.823,23.4073,岸基,245539000_0,119.8232667,23.40725
152,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.8,14.7,119°49.406′E,23°24.462′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972618,119.823,23.4077,岸基,245539000_0,119.8234333,23.4077
153,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.7,119°49.413′E,23°24.480′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972624,119.824,23.408,岸基,245539000_0,119.82355,23.408
154,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.9,14.7,119°49.424′E,23°24.506′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972631,119.824,23.4084,岸基,245539000_0,119.8237333,23.40843333
155,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.7,119°49.432′E,23°24.525′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:03,1553972636,119.824,23.4088,岸基,245539000_0,119.8238667,23.40875
156,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.6,119°49.451′E,23°24.577′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972649,119.824,23.4096,岸基,245539000_0,119.8241833,23.40961667
157,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.9,14.7,119°49.459′E,23°24.597′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972654,119.824,23.4099,岸基,245539000_0,119.8243167,23.40995
158,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.6,119°49.470′E,23°24.624′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972661,119.824,23.4104,岸基,245539000_0,119.8245,23.4104
159,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.7,119°49.478′E,23°24.643′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972667,119.825,23.4107,岸基,245539000_0,119.8246333,23.41071667
160,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.6,119°49.478′E,23°24.643′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972668,119.825,23.4107,岸基,245539000_0,119.8246333,23.41071667
161,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.7,119°49.487′E,23°24.666′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972673,119.825,23.4111,岸基,245539000_0,119.8247833,23.4111
162,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.8,119°49.498′E,23°24.693′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972678,119.825,23.4115,岸基,245539000_0,119.8249667,23.41155
163,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.7,119°49.506′E,23°24.712′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972684,119.825,23.4119,岸基,245539000_0,119.8251,23.41186667
164,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.7,119°49.516′E,23°24.739′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972691,119.825,23.4123,岸基,245539000_0,119.8252667,23.41231667
165,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.1,14.7,119°49.524′E,23°24.759′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:04,1553972696,119.825,23.4126,岸基,245539000_0,119.8254,23.41265
166,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.1,14.7,119°49.535′E,23°24.785′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972703,119.826,23.4131,岸基,245539000_0,119.8255833,23.41308333
167,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.1,14.6,119°49.535′E,23°24.785′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972704,119.826,23.4131,岸基,245539000_0,119.8255833,23.41308333
168,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.7,119°49.542′E,23°24.804′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972709,119.826,23.4134,岸基,245539000_0,119.8257,23.4134
169,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.6,119°49.542′E,23°24.804′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972711,119.826,23.4134,岸基,245539000_0,119.8257,23.4134
170,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.7,119°49.552′E,23°24.828′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972714,119.826,23.4138,岸基,245539000_0,119.8258667,23.4138
171,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.6,119°49.552′E,23°24.828′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972715,119.826,23.4138,岸基,245539000_0,119.8258667,23.4138
172,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.7,119°49.572′E,23°24.878′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972727,119.826,23.4146,岸基,245539000_0,119.8262,23.41463333
173,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.6,119°49.572′E,23°24.878′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972729,119.826,23.4146,岸基,245539000_0,119.8262,23.41463333
174,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.3,14.7,119°49.589′E,23°24.921′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972738,119.826,23.4153,岸基,245539000_0,119.8264833,23.41535
175,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.3,14.6,119°49.589′E,23°24.921′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972739,119.826,23.4153,岸基,245539000_0,119.8264833,23.41535
176,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.8,119°49.617′E,23°24.990′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972756,119.827,23.4165,岸基,245539000_0,119.82695,23.4165
177,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.8,119°49.617′E,23°24.990′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:05,1553972758,119.827,23.4165,岸基,245539000_0,119.82695,23.4165
178,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.8,119°49.626′E,23°25.013′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972762,119.827,23.4169,岸基,245539000_0,119.8271,23.41688333
179,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.8,119°49.636′E,23°25.041′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972768,119.827,23.4173,岸基,245539000_0,119.8272667,23.41735
180,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20,14.8,119°49.644′E,23°25.065′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972774,119.827,23.4177,岸基,245539000_0,119.8274,23.41775
181,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.8,119°49.652′E,23°25.084′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972780,119.828,23.4181,岸基,245539000_0,119.8275333,23.41806667
182,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.8,119°49.663′E,23°25.111′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972786,119.828,23.4185,岸基,245539000_0,119.8277167,23.41851667
183,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.8,119°49.690′E,23°25.177′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972804,119.828,23.4196,岸基,245539000_0,119.8281667,23.41961667
184,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.8,119°49.702′E,23°25.204′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972811,119.828,23.4201,岸基,245539000_0,119.8283667,23.42006667
185,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.8,119°49.702′E,23°25.204′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972813,119.828,23.4201,岸基,245539000_0,119.8283667,23.42006667
186,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.8,119°49.711′E,23°25.227′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972816,119.829,23.4205,岸基,245539000_0,119.8285167,23.42045
187,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.8,119°49.711′E,23°25.227′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:06,1553972817,119.829,23.4205,岸基,245539000_0,119.8285167,23.42045
188,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.8,119°49.720′E,23°25.251′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972822,119.829,23.4208,岸基,245539000_0,119.8286667,23.42085
189,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.8,119°49.730′E,23°25.274′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972828,119.829,23.4212,岸基,245539000_0,119.8288333,23.42123333
190,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.8,119°49.737′E,23°25.293′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972835,119.829,23.4216,岸基,245539000_0,119.82895,23.42155
191,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20,14.8,119°49.746′E,23°25.316′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972840,119.829,23.4219,岸基,245539000_0,119.8291,23.42193333
192,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.5,14.8,119°49.758′E,23°25.344′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972847,119.829,23.4224,岸基,245539000_0,119.8293,23.4224
193,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.5,14.8,119°49.758′E,23°25.344′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972848,119.829,23.4224,岸基,245539000_0,119.8293,23.4224
194,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.8,119°49.767′E,23°25.367′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972853,119.829,23.4228,岸基,245539000_0,119.82945,23.42278333
195,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.9,119°49.775′E,23°25.386′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972858,119.83,23.4231,岸基,245539000_0,119.8295833,23.4231
196,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.8,119°49.787′E,23°25.413′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972864,119.83,23.4235,岸基,245539000_0,119.8297833,23.42355
197,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.2,14.8,119°49.794′E,23°25.432′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972871,119.83,23.4239,岸基,245539000_0,119.8299,23.42386667
198,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.8,119°49.803′E,23°25.455′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972876,119.83,23.4242,岸基,245539000_0,119.83005,23.42425
199,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.8,119°49.803′E,23°25.455′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:07,1553972879,119.83,23.4242,岸基,245539000_0,119.83005,23.42425
200,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.9,119°49.813′E,23°25.478′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972882,119.83,23.4246,岸基,245539000_0,119.8302167,23.42463333
201,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.8,14.9,119°49.824′E,23°25.506′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972888,119.83,23.4251,岸基,245539000_0,119.8304,23.4251
202,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.8,14.9,119°49.834′E,23°25.529′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972894,119.831,23.4255,岸基,245539000_0,119.8305667,23.42548333
203,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.6,14.9,119°49.842′E,23°25.549′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972900,119.831,23.4258,岸基,245539000_0,119.8307,23.42581667
204,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.3,14.9,119°49.853′E,23°25.577′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972906,119.831,23.4263,岸基,245539000_0,119.8308833,23.42628333
205,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.7,14.9,119°49.861′E,23°25.596′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972913,119.831,23.4266,岸基,245539000_0,119.8310167,23.4266
206,HAPPY RANGER,245539000,货船,在航,138,23,7.9,23,20.8,14.9,119°49.872′E,23°25.623′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972919,119.831,23.4271,岸基,245539000_0,119.8312,23.42705
207,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,20.4,14.9,119°49.880′E,23°25.643′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972924,119.831,23.4274,岸基,245539000_0,119.8313333,23.42738333
208,HAPPY RANGER,245539000,货船,在航,138,23,7.9,24,19.6,14.9,119°49.890′E,23°25.670′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:08,1553972931,119.832,23.4278,岸基,245539000_0,119.8315,23.42783333
209,HAPPY RANGER,245539000,货船,在航,138,23,7.9,26,20,14.9,119°49.907′E,23°25.713′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972942,119.832,23.4286,岸基,245539000_0,119.8317833,23.42855
210,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,21.3,14.9,119°49.926′E,23°25.760′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972955,119.832,23.4293,岸基,245539000_0,119.8321,23.42933333
211,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,22.2,14.9,119°49.937′E,23°25.783′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972960,119.832,23.4297,岸基,245539000_0,119.8322833,23.42971667
212,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,22.2,14.8,119°49.937′E,23°25.783′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972962,119.832,23.4297,岸基,245539000_0,119.8322833,23.42971667
213,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,22.3,14.9,119°49.950′E,23°25.810′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972966,119.832,23.4302,岸基,245539000_0,119.8325,23.43016667
214,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,23,14.9,119°49.959′E,23°25.829′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972972,119.833,23.4305,岸基,245539000_0,119.83265,23.43048333
215,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,23.2,14.8,119°49.971′E,23°25.855′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972979,119.833,23.4309,岸基,245539000_0,119.83285,23.43091667
216,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,23.2,14.8,119°49.980′E,23°25.874′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972985,119.833,23.4312,岸基,245539000_0,119.833,23.43123333
217,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,23.2,14.8,119°49.980′E,23°25.874′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972988,119.833,23.4312,岸基,245539000_0,119.833,23.43123333
218,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,23.9,14.8,119°49.992′E,23°25.900′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972991,119.833,23.4317,岸基,245539000_0,119.8332,23.43166667
219,HAPPY RANGER,245539000,货船,在航,138,23,7.9,27,23.9,14.8,119°49.992′E,23°25.900′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972993,119.833,23.4317,岸基,245539000_0,119.8332,23.43166667
220,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,23.7,14.7,119°50.001′E,23°25.919′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972996,119.833,23.432,岸基,245539000_0,119.83335,23.43198333
221,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,23.7,14.6,119°50.001′E,23°25.919′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:09,1553972997,119.833,23.432,岸基,245539000_0,119.83335,23.43198333
222,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,23.8,14.7,119°50.012′E,23°25.941′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:10,1553973002,119.834,23.4324,岸基,245539000_0,119.8335333,23.43235
223,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,23.8,14.6,119°50.012′E,23°25.941′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:10,1553973003,119.834,23.4324,岸基,245539000_0,119.8335333,23.43235
224,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,24,14.7,119°50.024′E,23°25.964′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:10,1553973008,119.834,23.4327,岸基,245539000_0,119.8337333,23.43273333
225,HAPPY RANGER,245539000,货船,在航,138,23,7.9,28,24,14.6,119°50.024′E,23°25.964′N,0,PEMBA,2021/4/9 8:00,2019/3/31 3:10,1553973009,119.834,23.4327,岸基,245539000_0,119.8337333,23.43273333
